apogee_id,ra,dec,glon,glat,nvisits,snr,snrev,starflag,vhelio_avg,vscatter,aspcapflag,teff,teff_err,logg,logg_err,m_h,m_h_err,alpha_m,alpha_m_err,vmicro,vmacro,vsini,c_fe,c_fe_err,c_fe_flag,ci_fe,ci_fe_err,ci_fe_flag,n_fe,n_fe_err,n_fe_flag,o_fe,o_fe_err,o_fe_flag,na_fe,na_fe_err,na_fe_flag,mg_fe,mg_fe_err,mg_fe_flag,al_fe,al_fe_err,al_fe_flag,si_fe,si_fe_err,si_fe_flag,p_fe,p_fe_err,p_fe_flag,s_fe,s_fe_err,s_fe_flag,k_fe,k_fe_err,k_fe_flag,ca_fe,ca_fe_err,ca_fe_flag,ti_fe,ti_fe_err,ti_fe_flag,tiii_fe,tiii_fe_err,tiii_fe_flag,v_fe,v_fe_err,v_fe_flag,cr_fe,cr_fe_err,cr_fe_flag,mn_fe,mn_fe_err,mn_fe_flag,fe_h,fe_h_err,fe_h_flag,co_fe,co_fe_err,co_fe_flag,ni_fe,ni_fe_err,ni_fe_flag,cu_fe,cu_fe_err,cu_fe_flag,ce_fe,ce_fe_err,ce_fe_flag,source_id,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,pmra_pmdec_corr,astrometric_excess_noise,phot_g_mean_mag,l,b,rgeo,b_rgeo_x,B_rgeo_xa,pmra_mardini,pmdec_mardini,phi_mcm17mean,phi_mcm17std,phi_mwp14mean,phi_mwp14std,phi_astrmean,phi_astrstd,ll_mean,ll_std,bb_mean,bb_std,x_mean,x_std,y_mean,y_std,z_mean,z_std,G_x_mean,G_x_std,G_y_mean,G_y_std,G_z_mean,G_z_std,vx_mean,vx_std,vy_mean,vy_std,vz_mean,vz_std,G_vx_mean,G_vx_std,G_vy_mean,G_vy_std,G_vz_mean,G_vz_std,Cyl_vr_mean,Cyl_vr_std,Cyl_vphi_mean,Cyl_vphi_std,Cyl_vz_mean,Cyl_vz_std,Vr_astropy_mean,Vr_astropy_std,Vtheta_astropy_mean,Vtheta_astropy_std,Vphi_astropy_mean,Vphi_astropy_std,Lx_mean,Lx_std,Ly_mean,Ly_std,Jphi_mean,Jphi_std,Jr_mean,Jr_std,Jz_mean,Jz_std,Jx_mean,Jx_std,Jy_mean,Jy_std,R_mean,R_std,rperi_mean,rperi_std,rapo_mean,rapo_std,zmax_mean,zmax_std,ecc_mean,ecc_std,energy_mean,energy_std,TDtoD_new,TDtoH_new,prob_thin,prob_thick,prob_halo,classification_action,age_lowess_correct
2M22292865-4940565,337.369376,-49.682373,343.5252326384442,-54.73935918736426,1,132.76591,135.91231,0,68.565704,0.0,0,4910.013,13.655438,2.4497912,0.03409559,-0.54296,0.009409309,0.285825,0.010078142,1.5739828,4.0622454,1.0E20,0.12897003,0.026069632,0,0.16686004,0.041971415,0,0.12064004,0.028901875,0,0.53902304,0.03399279,0,0.12322202,0.12817888,0,0.360193,0.017986972,0,0.290591,0.028910326,0,0.28094062,0.021515217,0,1.0E20,0.20385551,2,0.25427204,0.06815446,0,0.288199,0.05624355,0,0.17700505,0.024565754,0,0.20440322,0.034762938,0,0.59158903,0.12542614,0,0.19687203,0.1478008,0,0.0055240393,0.07768608,0,-0.166148,0.025230179,0,-0.55861,0.010535968,0,0.26091003,0.118057884,0,0.10617253,0.021052683,0,1.0E20,0.02245214,2,-0.47482997,0.11338254,0,6517073221925856512,0.3966459159828022,0.011356979,34.925304,23.734543,-6.346268334459556,0.009536706,-22.87036132960177,0.010014219,-0.012884917,0.0,12.563036,343.5250726677142,-54.7393065692152,2432.81738,2382.89966,2503.41577,-6.346735082169153,-22.87135324545252,6.205052717142585,0.0743432724628881,6.2046037138839525,6.2046037138839525,-3.0630110602941603,0.0749104282300062,343.5252079283738,5.684341886080804E-14,-54.739417775901735,1.4210854715202004E-14,1.5220692945094698,1.0759019247420245,-0.4501291516448039,0.3181818478200212,-2.2450040485446645,1.5869212956308103,6.661642775372291,1.0718642459042635,-0.4501272700461731,0.3181805177783497,-2.228066509268856,1.589651545128904,134.82879172392947,68.46755576284768,-279.6307315399465,189.72997928947007,63.50645159036437,84.4609782880181,-123.72844070332836,68.46725837739449,-47.39095023954648,189.7301670359394,70.75623385571723,84.46079761337867,-105.16215241634488,43.942476394970925,-59.77216538239404,204.14994408430576,70.75623385571723,84.46079761337867,-154.3619794929107,72.68683204807573,-8.189554647973736,27.755501369966563,-73.70273878889557,205.65604016337883,-465.9180078403951,914.2856136675284,3.691752675567687,256.8484360262907,-189.8151200611597,1167.4158472303106,996027.6322104004,4248834.90571161,252.13997813036283,505.30155283817385,992988.952782074,6469.198361226923,-77743.06258063755,339751.886356762,6.722732774862275,1.0306305527531117,3.054342351530755,1.9155378559328995,155.02348875760566,753.8292693863053,49.58278041938807,241.9084699459652,0.6678698040779115,0.1975856870567151,-148054.87616951097,56236.56224683075,1.3612925339784407E33,1.3311519690524688E-7,1.3177468334875112E-8,0.0,0.9999999868225316,2,6.622664630359161
2M22313147-1257518,337.881154,-12.964415,49.33278392671383,-54.383930884597056,2,178.66467,183.16676,0,-38.543728,0.026969774,0,4808.1655,8.7253275,2.6137152,0.021941975,0.079405,0.0060594208,-0.0018409993,0.005245397,1.2676518,2.8224301,1.0E20,-0.065853,0.01180813,0,-0.14302,0.021986265,0,0.29801002,0.014805645,0,-0.025636002,0.016574023,0,0.029110998,0.052898947,0,0.0036940053,0.010507094,0,0.088476,0.019608073,0,0.046980605,0.012985383,0,1.0E20,0.122045524,2,0.003004998,0.031149628,0,-0.008140102,0.03417948,0,1.2980402E-4,0.012494593,0,-0.014634829,0.019518023,0,-0.032741588,0.075922154,0,-0.111568004,0.07252378,0,-0.0013680011,0.0327272,0,0.032713994,0.013096221,0,0.069435,0.0073192753,0,0.08946499,0.051101834,0,0.023442507,0.01079569,0,1.0E20,1.0E20,259,-0.06968301,0.07300923,0,2601098238170146048,0.3847595235554522,0.018570067,20.71934,19.49202,0.194899207101842,0.01721266,-19.491046054502554,0.015119126,0.2246797,0.06316266,12.605527,49.33267682834129,-54.38407909308332,2488.69019,2349.89819,2635.66016,0.2066614869969719,-19.509450766671,0.1842336703771449,0.1433462024218997,0.1850757978589309,0.1850757978589309,2.9565168557308623,0.1440411200215324,49.3328156609832,1.4210854715202004E-14,-54.38401838147366,0.0,1.0764872910936547,0.748146450630437,1.252982812707321,0.8708088351656802,-2.3059975760271847,1.602642145374882,7.107376792251334,0.7440709792551118,1.2529851983837783,0.8708104931837437,-2.287924686299879,1.604537456065379,90.3946560458004,72.97767617100178,-245.41642292682803,158.72205604024876,-43.73966244688277,52.175564869156894,-79.29449036015886,72.97760320520153,-13.176442769141326,158.7220472900425,-36.48989352837367,52.17569354460693,-98.8425842971358,114.38876154093496,17.199707914980564,117.5975277005354,-36.48989352837367,52.17569354460693,-84.98275006058029,58.5486849363719,87.53724836807326,118.53497849016026,9.285601269514846,114.29787309324402,-375.9781632303426,776.7876678905242,519.0395954741313,698.2716649063204,187.3545145649442,860.1057743470479,268593.2565885612,2248392.899699928,445.17992578451486,725.3545681726167,264047.83294385194,7354.89892074238,49204.46526997641,413625.799242987,7.3193654445492,0.5284049480579441,3.053736958785091,2.266788474002807,45.71963807988332,280.9002325501958,26.117526107474166,141.72232256399386,0.6249238187747175,0.2226236184333945,-160852.31782188977,34422.83897381727,2.849837462310911E23,9.827871496926756E-5,1.1854210357706299E-12,0.0328771588930135,0.9671228411058008,2,2.1655169920694215
2M22345455-1708277,338.727309,-17.141048,43.32819628725808,-56.966361684527904,1,155.91682,159.72821,0,-54.533245,0.0,0,4667.8633,10.097653,2.470268,0.030688394,-0.51621,0.008728324,0.29764497,0.008548344,1.2861156,3.999162,1.0E20,0.114930004,0.019295812,0,0.21823001,0.034035735,0,0.054331005,0.022158794,0,0.37951303,0.021922993,0,0.11736202,0.095815055,0,0.37970302,0.015914772,0,0.36952704,0.025612604,0,0.23588061,0.018506495,0,1.0E20,0.16866659,2,0.11543,0.05880754,0,0.37111902,0.049583107,0,0.276625,0.02071326,0,0.13446319,0.02723494,0,0.18687901,0.09607432,0,-0.01167798,0.103694186,0,-0.039025962,0.058768522,0,-0.15315795,0.021672202,0,-0.52719,0.009997062,0,0.13223004,0.07724925,0,0.08810255,0.017799133,0,1.0E20,0.013008633,2,-0.06980997,0.07608306,0,2594768143570922752,1.0225193765170504,0.017519405,58.36496,52.783752,52.65042662550375,0.020642292,-3.7492980998565177,0.015586083,-0.058047246,0.11551009,11.149955,43.32836542405142,-56.96667814114428,948.722412,931.818909,962.313538,52.69220584483756,-3.763552685141922,0.053671196391244,0.0379555510552939,0.0538980128517191,0.0538980128517191,3.0876946407380736,0.0381237108064734,43.32822170561728,1.4210854715202004E-14,-56.96644515905552,2.1316282072803012E-14,0.4321881444160501,0.2902625652598075,0.4076756130938617,0.2737996652138026,-0.9137022604463886,0.6136530245622451,7.748135474486306,0.2887019958827943,0.4076765531086753,0.2738002965386427,-0.893997319727381,0.6143884790630666,-241.15749226923188,147.43917890403733,-101.8831988915063,54.72085995475738,-94.47938377117636,94.15517575741218,252.2574518092192,147.43909503651415,130.3571642117633,54.72058450753092,-87.22987860049057,94.15546716979313,256.26700827142275,146.6962819983122,111.0379287299386,76.40314830880017,-87.22987860049057,94.15546716979313,247.286593911887,163.20542919163407,45.58334672904765,50.15681455012059,99.9974672499256,75.55724064969549,21.577940725678225,99.90544814594142,332.5837139641258,374.6069646580513,882.6145848778563,606.6764075984551,882123.8774228655,4008625.016210828,110.01037458378048,119.3775355577533,880853.660542548,3349.665458429837,47321.91699777378,217627.86703414324,7.796272706864633,0.2702182538520864,2.644891228713431,1.594631066487331,143.8690744854565,650.3156193767493,47.45866025249768,225.4627961385756,0.6722932707739404,0.2730805623732835,-130954.02703554742,50236.74202119085,2.453181110323246E15,0.0646397751909225,6.013119770472813E-11,0.0010620202244728,0.998937979715396,2,10.525943535667032
2M22452150+0058010,341.339609,0.966965,70.60907345272912,-48.66614212170594,2,278.66617,203.3234,0,-153.0893,0.05210036,0,4587.403,8.3536215,2.06139,0.02963077,-0.73321,0.008128241,0.302005,0.008328467,1.4796193,4.540552,1.0E20,-0.0035564303,0.018071063,0,0.12535995,0.031100381,0,0.06379396,0.020741807,0,0.37409297,0.018732728,0,-0.07939798,0.092397556,0,0.36195296,0.015202183,0,0.30449098,0.021346813,0,0.25265056,0.016700806,0,1.0E20,0.16187471,2,0.42065197,0.05606488,0,0.38809896,0.04684927,0,0.24457496,0.019374631,0,0.05726415,0.02392878,0,0.61158895,0.084139094,0,0.218822,0.090776466,0,-0.033636034,0.056117762,0,-0.18736798,0.020631935,0,-0.73353,0.009077091,0,0.069159985,0.06228628,0,0.07243246,0.016189296,0,1.0E20,0.016566837,2,-0.043380022,0.05724919,0,2654486262207608064,0.4365987445957877,0.014049976,31.074696,13.91454,-6.196738758314066,0.01619113,-12.45852538396766,0.015052764,0.04756221,0.05425902,12.163066,70.60897752887955,-48.66627081061545,2220.39404,2167.89551,2278.27417,-6.1872336096230365,-12.452971044849368,0.2057371212807859,0.1406270415942024,0.2065650273206975,0.2065650273206975,2.9350276262690955,0.1411804221577759,70.609118703468,1.4210854715202004E-14,-48.66623698200696,1.4210854715202004E-14,0.5570576216945144,0.3711584932483145,1.5826547687112515,1.05449730227237,-1.9075641681971485,1.2709791857596984,7.625791669975744,0.3679274885558751,1.5826570523549408,1.0544988238272646,-1.8881717078796856,1.271917006709295,102.53482506763724,90.68860776450664,-186.21722641419169,60.52526849581737,79.3273695091142,23.73261276021029,-91.43453829731646,90.68858543151448,46.02256168900443,60.525317998123725,86.57724275636662,23.732571854696104,-84.23878654774474,92.71249719515777,77.56467708018964,25.65200184492469,86.57724275636662,23.732571854696104,-116.84311422972448,87.06993459499162,-46.30946772323045,71.74100204174482,70.23618309359536,23.310888238788944,121.91224755908245,147.1499725270001,-380.9595924859459,590.5212532181348,613.5675402833679,214.3192826495156,583.18458460948,603.2439691322771,209.43186473292107,191.6689181526915,570.8856094574305,37.905595408624734,119.13807384941984,147.07922787525396,7.897849780723252,0.1326774209622355,1.835274738713062,0.9638630069672796,11.655352004870704,8.513533674610407,6.099014820966351,8.061345267349497,0.6985976160517272,0.1652873536203898,-164842.01796184754,15941.926530172756,6.4775386988790592E16,0.0189185451516288,2.4588336976055225E-6,0.4320481268612937,0.5679494143050087,2,10.641729787031792
2M22455407-0049002,341.475326,-0.816744,68.80345284145375,-50.01384882288696,2,214.70796,221.36208,0,-303.65543,0.16060892,0,5241.4077,15.449866,2.1503491,0.03887172,-1.2299,0.009021221,0.283575,0.013457253,1.6598927,6.0718017,1.0E20,-0.24260998,0.044508435,0,-0.33094,0.051662743,0,0.52619,0.06535428,32,0.44860297,0.058754735,0,0.465212,0.22035444,0,0.20795298,0.020966152,0,-0.2537191,0.022262162,0,0.24776053,0.02230002,0,1.0E20,0.2758676,2,0.616382,0.08221164,0,0.351659,0.063053966,0,0.24050498,0.0298808,0,0.07685709,0.04118885,0,-0.7095711,0.15470827,256,0.73463196,0.22145234,0,-0.113085985,0.12636079,0,-0.46689808,0.030611336,0,-1.2103,0.008923346,0,-0.29503012,0.16268772,0,-0.11050749,0.0231763,0,1.0E20,0.15191916,2,-0.85896015,0.12112238,0,2653208801494625792,0.4427894739163177,0.012618899,35.08939,40.51635,-27.33916702690959,0.012285901,-29.90225059311645,0.0119112395,0.1525621,0.028927825,12.284817,68.80319918792745,-50.01394414730496,2152.91846,2094.02173,2211.22485,-27.34158186803637,-29.87740227701656,0.2034566608984702,0.1420794807775006,0.2042835702677528,0.2042835702677528,2.9373090833220403,0.1426488967980657,68.80349761534447,1.4210854715202004E-14,-50.01394199022949,7.105427357601002E-15,0.6009029447780811,0.4065149511530256,1.5495008271733537,1.0482479051630782,-1.9815993688194584,1.3405655233026113,7.582134714739161,0.4031069400417914,1.5495031787740958,1.048249496037061,-1.962318171403193,1.3415930036361716,388.9348075555082,310.8570055513449,-369.9512526407291,127.1889336666458,224.9858214732888,5.1965525914777135,-377.8341413808423,310.8568946709996,-137.71194489819592,127.18921520513156,232.2358347920698,5.196294588366134,-400.2602957095281,331.7659268780573,-10.688859184252324,64.3516691332877,232.2358347920698,5.196294588366134,-446.6022192550492,321.59758788914417,-71.83434279858373,191.19248628473363,-17.990242741665355,66.0596099381114,-86.46480776880868,380.0126766592824,-604.4628337467865,1603.5409775516878,-81.56897049348397,505.3076117210585,7197555.657172054,9268375.787907103,934.803583081007,725.418042501009,7049098.813311498,206670.42338361545,1454308.549881996,2123719.488859772,7.849248097875179,0.1623126978200912,5.5357468374921135,2.7678133249856267,2098.805036706498,3289.569007507397,508.6534501267688,673.452565059194,0.7594710277405804,0.3113159582043205,-7233.566688135101,194846.8354500976,2.247497723233545E104,5.499129156371602E-27,2.6345460527059736E-56,0.0,1.0,2,7.326179291737966
2M22465360+0016430,341.72336,0.278613,70.28226758894453,-49.42455755698215,2,677.35175,702.095,0,-130.49965,0.039762516,0,4627.0938,7.960272,2.4216723,0.025912572,-0.43307,0.007153039,0.228545,0.0067815906,1.2672725,3.8092818,1.0E20,0.10727,0.014554425,0,0.14173001,0.026159417,0,0.12640002,0.017367931,0,0.276353,0.016438032,0,0.209892,0.07088476,0,0.289563,0.012901338,0,0.260263,0.020041665,0,0.17983058,0.014708943,0,1.0E20,0.14029808,2,0.23793201,0.04361626,0,0.311309,0.04054364,0,0.140555,0.015860941,0,0.17171317,0.02107163,0,0.335189,0.07658561,0,-0.08475801,0.07766585,0,-0.026345998,0.04342641,0,-0.09869799,0.016869327,0,-0.43652,0.00825153,0,0.12772003,0.052928936,0,0.08428252,0.013415729,0,1.0E20,0.006745791,258,-0.26653,0.057505276,0,2653614035954032768,1.2645578687395254,0.014332837,88.22802,35.88383,-8.84253328995105,0.015148127,-34.77727743099322,0.014014226,0.18390477,0.07262414,10.573587,70.28205333861168,-49.42468296340558,769.231506,760.427734,778.47699,-8.830146351745107,-34.775274358286744,0.0687517811853443,0.0476624602359956,0.0690283773008701,0.0690283773008701,3.0725642762889227,0.0478568278509983,70.28231292122835,1.4210854715202004E-14,-49.42465137759413,2.1316282072803012E-14,0.1960739517911559,0.1333529184103744,0.5470811111661846,0.3720783006347911,-0.6786374843772874,0.4615518188809627,7.983651246565706,0.1321795844023506,0.547081925556902,0.3720788545144773,-0.6583329035875444,0.4618887611260738,74.44833504804635,70.11660511867898,-179.4928069313618,67.72957093714156,48.62440639622724,34.34217501373502,-63.348098480006136,70.1165912707562,52.74705239528295,67.72958571956728,55.87424931854829,34.34217413323679,-62.429649942069766,73.7280151081004,60.54197961467234,57.44783347755357,55.87424931854829,34.34217413323679,-87.21182134927106,71.70393729031888,-44.29475267499503,48.90570866219336,49.87861812601074,56.34903840611912,21.231411135068832,72.51862458792947,-376.529662620308,377.2408095157732,490.8120220773733,464.3032483350085,518.8269785576844,352.4486801010281,73.22220318516382,55.75881393460652,517.6012638766091,26.541601201287136,35.64218445371679,34.566690432256586,8.043357873506519,0.1008219019755838,1.5789552293151587,1.1701552029457511,9.541909004731178,3.750782843698431,3.763941529119058,3.176605678002347,0.7173190457465483,0.1973681541360894,-172540.17880824374,8526.96178805544,3.8556686046272056E12,0.2272013803945277,3.235461092029251E-5,0.4958369218979496,0.50413072349113,2,9.342475011969764
2M22485310-1314133,342.221277,-13.237047,52.68258959436618,-58.19137449247954,1,590.2076,610.0874,0,-76.83367,0.0,0,4064.1592,6.0566163,1.0928822,0.030126601,-0.8406,0.009106545,0.246375,0.008204372,2.0384028,4.835,1.0E20,-0.043743014,0.015131631,0,-0.020946026,0.02901552,0,0.16638994,0.017310625,0,0.29904294,0.013004927,0,-0.091358006,0.07734986,0,0.33587295,0.01581919,0,0.04892099,0.022714362,0,0.16078055,0.016787488,0,1.0E20,0.14122544,2,0.28506196,0.062704794,0,0.228719,0.04756222,0,0.14902496,0.019799782,0,0.09661013,0.020744953,0,0.37249896,0.06548328,0,-0.09299803,0.06426322,0,-0.032386005,0.04812935,0,-0.17684805,0.02132853,0,-0.84005,0.010491884,0,0.16308999,0.042634357,0,0.059812486,0.016799139,0,1.0E20,0.014400301,2,-0.14558005,0.035397787,0,2603446412754563456,0.3676450431856681,0.015142557,24.278927,14.640678,-1.3721581136665963,0.016722932,-14.576235701349384,0.014632764,0.1325424,0.06918511,10.743412,52.68252216077956,-58.1914911291367,2455.19873,2353.77393,2564.11646,-1.3604593699774727,-14.576487753409316,0.1699148433939344,0.1247685985100396,0.170669176946893,0.170669176946893,2.9709234766429,0.1253508363247339,52.682623680118326,2.1316282072803012E-14,-58.191457084475246,0.0,0.9132401026507896,0.6117450730555526,1.1980450832882397,0.8025251791644764,-2.428807844262164,1.626966695629452,7.270935684547081,0.6076081463266773,1.1980478012060412,0.8025269997950194,-2.4103196689359963,1.6285152997149277,74.3983340573601,66.28150087646308,-198.20759242477496,111.19304166162424,20.61755338182163,29.92586678914505,-63.29812016824417,66.28144027611144,34.03230808497125,111.19305936292332,27.86736874426673,29.92593523884627,-67.82243963264112,86.02490553860684,54.98613086929158,83.05620691653246,27.86736874426673,29.92593523884627,-81.77927218633421,60.219121016124845,15.222980300995944,84.00402242834448,46.751833743006415,80.15100845570328,-89.68029121289494,438.7043568535132,39.703414749976105,566.3966769730449,444.0348990996509,638.3589112651274,439.84716777279306,440.84769938013153,256.68149196033863,445.810799125886,433.5130036291464,30.701821275832348,74.37746084791605,92.10212949454912,7.45619710156356,0.4315295896225773,2.307444548036079,1.7636413260708392,10.458671738297328,7.511540401248681,5.679723938662447,8.555175542517922,0.6448502098452729,0.2238644208752987,-169419.88136877088,16238.941055082065,1.0290435719034494E14,0.0650385930457282,9.597373509061904E-5,0.4141996847700545,0.5857043414948548,2,7.994224218374829
2M22510430-1048561,342.767924,-10.815594,57.05319910820934,-57.34399488033353,1,144.818,146.96664,0,59.987625,0.0,0,5013.3228,14.418242,2.3788068,0.03484545,-0.65237,0.009240985,0.279975,0.0106232865,1.8715438,4.330791,1.0E20,0.16375002,0.029232828,0,0.24585003,0.04387514,0,0.10936004,0.031815123,0,0.507753,0.03946451,0,0.26173198,0.14354369,0,0.33445302,0.01839358,0,0.269121,0.027472647,0,0.2598406,0.021676492,0,1.0E20,0.21797547,2,0.197882,0.06969713,0,0.34201896,0.05732662,0,0.15610504,0.025375187,0,0.1440332,0.036428124,0,0.23341903,0.1335293,0,-0.07463801,0.16431265,0,0.11720401,0.085954905,0,-0.16865802,0.026030121,0,-0.66024,0.010094331,0,0.25176,0.12981607,0,0.0066324472,0.021348972,0,1.0E20,0.031849846,2,-0.31075,0.12043543,0,2605094855562930176,0.4817521182019847,0.013512356,35.65271,16.45736,13.928404113360893,0.015115009,-8.766084150813171,0.013995918,0.23204568,0.021464376,12.325833,57.053253439066,-57.34418053461924,1991.69702,1925.97559,2051.40894,13.940473074327729,-8.765210774460817,0.1433182800011752,0.1087144041771641,0.143934024757728,0.143934024757728,2.997658628832065,0.109199132626573,57.05323721580024,1.4210854715202004E-14,-57.34407861075545,1.4210854715202004E-14,0.6806394289767156,0.4801369510466605,1.0502278900558868,0.7408521980480961,-1.95271215586946,1.3774830268068228,7.5023255240381985,0.4766345718115138,1.0502301250546289,0.740853774661845,-1.9336344716492349,1.378697983525513,-70.67596804875494,62.26722799152666,-97.15559048100005,87.70274384597654,-148.1385768523234,68.8730280176317,81.77584638559486,62.26721099243135,135.0846928503634,87.70258476264746,-140.88882071729785,68.87324596208526,89.04030195610903,53.57748488416744,116.52526798513544,110.12380258339634,-140.88882071729785,68.87324596208526,105.44515969037283,90.69405817388365,106.68804051264068,30.409803965362265,107.57132626650235,107.58117187023709,-58.70136126592006,389.7375249454676,780.1946238738177,201.17022228072025,923.2372224949844,852.0619185611812,38660.8460989955,854981.6976233725,382.58302842480987,319.3043289022005,38264.47586388225,1426.6909084166805,5521.8572919433445,122186.29140236176,7.650736917781449,0.3332190565527624,4.48645628924988,2.077313040244148,16.590898419113874,110.22055856675034,11.272235643276144,88.68905539698004,0.4162672157293897,0.273674016778425,-155562.63679343413,17060.29237757115,8.2242538359074608E16,0.1199736790584632,6.086645482980066E-9,0.2231537520832327,0.7768462418301219,2,5.941345813650302
2M22593242-2323377,344.885084,-23.393814,35.09131980365049,-64.48009052616729,1,111.63883,116.558914,0,-142.28229,0.0,0,4944.2886,15.92486,2.2105615,0.03902735,-0.69904,0.010833391,0.272585,0.012262677,1.9616431,4.450677,1.0E20,-0.024353027,0.033444613,0,0.12944001,0.051425945,0,0.10067999,0.035527885,0,0.534033,0.042822808,0,0.30423197,0.16692135,0,0.299113,0.02125017,0,0.28701097,0.033249967,0,0.2693306,0.02533614,0,1.0E20,0.23811875,2,0.123062015,0.086649,0,0.212129,0.06566673,0,0.136805,0.030404458,0,0.121203184,0.04190053,0,0.312679,0.14762592,0,0.19116199,0.184884,0,-0.01831603,0.10071664,0,-0.17444807,0.030837223,0,-0.71255,0.011906836,0,0.26853,0.15488525,0,0.07880247,0.025983457,0,1.0E20,0.04483186,2,-0.35570997,0.13334903,0,2384453147092375680,0.5950559118566039,0.022917561,25.965061,34.45304,26.667010535940985,0.017219476,-21.814731200211927,0.015394116,0.17196849,0.08760939,11.596992,35.09110366616914,-64.48030181410402,1587.02637,1531.56274,1649.68066,26.678095033493264,-21.8148572166265,0.0639959476350539,0.0470108899503976,0.0642791928540239,0.0642791928540239,3.077313460735769,0.0472345601340156,35.09133058629418,7.105427357601002E-15,-64.4801630182321,2.8421709430404014E-14,0.6608185821454615,0.4482334954049725,0.4642817170547345,0.314922465122594,-1.691688252897084,1.1474727848447186,7.521483339264765,0.4453155004775258,0.4642835870994751,0.3149237335746521,-1.672561887257747,1.1486080116675996,-180.82924392603087,88.63288907343679,-285.05205027377434,169.44503333747198,8.79575015123585,81.12629896342438,191.92952167848463,88.63293057420029,-52.81189498012744,169.44483173008936,16.045072633820684,81.12667471020085,179.64198798556268,69.64872421623787,-68.46427426113586,185.4287988497865,16.045072633820684,81.12667471020085,156.90192858659262,79.32186816586389,-63.19392382142426,35.80058649974051,-79.24953387394152,184.35712661954423,-301.056004103875,564.7335580699199,-579.6279865374961,235.1853961511086,-438.7896965462321,1326.704242263091,537036.740985851,3156963.611424286,180.3211493826209,147.48872794715993,535937.4042866945,2982.441827824772,34344.720921042725,203460.99074818668,7.575738689729673,0.4196337783952952,3.16611508192656,2.0286122950566106,94.23804181079952,538.0508896864698,40.03943406136983,226.27157531800992,0.6779177617641439,0.2139567526447019,-145952.18810620077,45854.8855788436,3.464028346101589E33,5.928098063186247E-8,2.9122812386301967E-11,0.0,0.9999999999708772,2,6.893642728321611
2M23021743-2405572,345.572654,-24.099224,33.82503108213156,-65.25762041054709,2,294.5321,307.2875,0,-43.00438,0.0016298139,0,4618.4336,8.771582,2.04571,0.031247824,-0.84578,0.008474988,0.278095,0.009068183,1.5877423,4.8496757,1.0E20,-0.06374705,0.020152343,0,0.06803501,0.03359675,0,0.018121004,0.022724658,0,0.37804297,0.020619448,0,0.15334201,0.1046095,0,0.31555295,0.016205315,0,0.25295103,0.021779735,0,0.28369057,0.017586783,0,1.0E20,0.17372908,2,0.22532201,0.06148993,0,0.29624897,0.049623977,0,0.19172496,0.020999918,0,0.071931124,0.025556965,0,0.30760896,0.0894515,0,-0.114108026,0.09981292,0,-0.24505603,0.063172035,0,-0.22426796,0.022328826,0,-0.84383,0.009313582,0,0.0035899878,0.068886906,0,0.06037247,0.017419273,0,1.0E20,0.024197761,2,-0.19643998,0.059692312,0,2384170327790892160,0.4599574259002341,0.014363262,32.023186,23.793392,17.991449004511267,0.018846884,-15.570268603097183,0.015144312,-0.027137697,0.058195002,12.225181,33.824867003025744,-65.25775693889118,2112.68945,2039.68933,2177.6084,18.02297391621153,-15.579310259746984,0.0817951736305479,0.0652895059598951,0.0821732637646181,0.0821732637646181,3.059419389825175,0.0656228640817885,33.825039312013125,7.105427357601002E-15,-65.25769166139654,1.4210854715202004E-14,0.8473334068475431,0.6039493959317498,0.5677766834316418,0.4046912138852686,-2.213273203989461,1.5775431533550646,7.336294873567411,0.5999377559689254,0.5677791460806441,0.404692969174704,-2.1946191164471123,1.57907268414194,-126.5134569673509,79.51025572998554,-240.11141600134613,163.99563751390627,-62.67973351615456,72.50989250381129,137.61359060775075,79.51030449435227,-7.871206250405032,163.99545704877872,-55.43026727900336,72.51024718846344,125.0114579024525,57.171008861646754,-23.029297698582475,181.07765529620545,-55.43026727900336,72.51024718846344,121.46050889523508,80.77224622559086,7.384788815356781,23.988192262591767,-33.40967586523889,179.58162256511696,-337.05131736703265,728.2125398303756,-64.4101213380294,208.81123226616663,-69.66973478415687,1256.0832404037108,440842.19746819057,2868669.02381922,177.91866089856651,307.1573287602278,439368.3030599727,3351.003352805479,36018.56930505619,236130.65646228648,7.404740720335335,0.5543953596037636,3.2112164579068865,1.9518818720435247,79.3076661024512,484.0143100067608,42.73390011232294,267.0494181148609,0.6120726608011594,0.2153456171325992,-155722.31343548,40251.83005428257,6.592626995240197E24,4.832225753867615E-5,8.508378853109333E-28,7.687856392215575E-9,0.9999999923121436,2,9.948614632634117
